state,company_name,date_filed,county,workers_affected,city
CA,Federal Express Corporation,,Alameda County,,
CA,Federal Express Corporation,,Alameda County,,
CA,Goodwill of the San Francisco Bay,,Alameda County,,
CA,Goodwill of the San Francisco Bay,,San Francisco County,,
CA,"McDonald's Restaurants of California, Inc.",,Los Angeles County,,
CA,"Technoprobe America, Inc.",,Los Angeles County,,
CA,"Air Products and Chemicals, Inc.",,Los Angeles County,,
CA,United States Cellular Corporation,,Del Norte County,,
CA,United States Cellular Corporation,,Humboldt County,,
CA,United States Cellular Corporation,,Mendocino County,,
CA,"Right At School, LLC",,Los Angeles County,,
CA,"Right At School, LLC",,Los Angeles County,,
CA,"Right At School, LLC",,Los Angeles County,,
CA,"Right At School, LLC",,Los Angeles County,,
CA,"Right At School, LLC",,Los Angeles County,,
CA,"Right At School, LLC",,Los Angeles County,,
CA,"Right At School, LLC",,Los Angeles County,,
CA,"Pacific Biosciences of California, Inc.",,San Mateo County,,
CA,"Right At School, LLC",,Santa Clara County,,
CA,"Right At School, LLC",,Santa Clara County,,
CA,"Right At School, LLC",,Santa Clara County,,
CA,"Right At School, LLC",,Santa Clara County,,
CA,"Right At School, LLC",,Santa Clara County,,
CA,"Right At School, LLC",,Santa Clara County,,
CA,"Right At School, LLC",,Santa Clara County,,
CA,"Right At School, LLC",,Santa Clara County,,
CA,"Right At School, LLC",,Santa Clara County,,
CA,"Right At School, LLC",,Santa Clara County,,
CA,"Right At School, LLC",,Santa Clara County,,
CA,"Right At School, LLC",,Santa Clara County,,
CA,"Right At School, LLC",,Santa Clara County,,
CA,"Right At School, LLC",,Santa Clara County,,
CA,"Right At School, LLC",,Santa Clara County,,
CA,"Right At School, LLC",,Santa Clara County,,
CA,"Right At School, LLC",,Santa Clara County,,
CA,"Right At School, LLC",,Santa Clara County,,
CA,"Right At School, LLC",,Santa Clara County,,
CA,"Right At School, LLC",,Santa Clara County,,
CA,"Right At School, LLC",,Santa Clara County,,
CA,"Right at School, LLC (B Gale Wilson Middle)",,Solano County,,
CA,"Right at School, LLC (Anna Kyle Elementary)",,Solano County,,
CA,"Right at School, LLC",,Solano County,,
CA,"Right at School, LLC (Cordelia Hills Elementary)",,Solano County,,
CA,"Right at School, LLC (Crystal Middle)",,Solano County,,
CA,"Right at School, LLC (Dover Elementary",,Solano County,,
CA,"Right at School, LLC (Fairview Elementary)",,Solano County,,
CA,Right at School. LLC (Grange Middle),,Solano County,,
CA,"Right at School, LLC (Green Valley Middle)",,Solano County,,
CA,"Right at School, LLC (KI Jones Elementary)",,Solano County,,
CA,"Right at School, LLC (Matt Garcia and College Academy)",,Solano County,,
CA,"Right at School, LLC (Nelda Mundy Elementary)",,Solano County,,
CA,"Right at School, LLC (Oakbrook Academy)",,Solano County,,
CA,"Right at School, LLC (Public Safety Academy)",,Solano County,,
CA,"Right at School, LLC (Sheldon Academy)",,Solano County,,
CA,LEGOLAND California Resort,,San Diego County,,
CA,"Confluent Medical Technologies, Inc.",,Alameda County,,
CA,Davis Street Community Center,,Alameda County,,
CA,"TC&Js Enterprises, franchise operator of Chick-fil-A",,Los Angeles County,,
CA,"TC&Js Enterprises, franchise operator of Chick-fil-A",,Orange County,,
CA,"Stem, Inc.",,San Francisco County,,
CA,Kaiser Foundation Hospitals - Oakland,,Alameda County,,
CA,Kaiser Foundation Hospitals,,Alameda County,,
CA,Kaiser Foundation Hospitals,,Los Angeles County,,
CA,Kaiser Foundation Hospitals,,Los Angeles County,,
CA,"Jones Lang LaSalle Americas, Inc.",,Fresno County,,
CA,"Jones Lang LaSalle Americas, Inc.",,Sacramento County,,
CA,MV Transportation,,San Diego County,,
CA,MV Transportation,,San Diego County,,
CA,Jones Lang LaSalle Americas Inc.,,San Joaquin County,,
CA,"Jones Lang LaSalle Americas, Inc.",,Tulare County,,
CA,"GMRI, Inc. d/b/a Eddie V's",,Orange County,,
CA,"Case Paper Co., Inc.",,San Bernardino County,,
CA,"Cruise, LLC - 333",,San Francisco County,,
CA,"Cruise, LLC - 1201",,San Francisco County,,
CA,"Cruise, LLC - 840",,Santa Clara County,,
CA,"Illumina, Inc. Worldwide Headquarters",,San Diego County,,
CA,"Stem, Inc.",,San Francisco County,,
CA,The Coca-Cola Company,,Napa County,,
CA,True Food Kitchen,,Los Angeles County,,
CA,"Primo Brands, Inc.",,Los Angeles County,,
CA,"Primo Brands, Inc.",,Orange County,,
CA,SSP America,,Sacramento County,,
CA,"Primo Brands, Inc.",,San Diego County,,
CA,"Primo Brands, Inc.",,San Diego County,,
CA,"Primo Brands, Inc.",,Los Angeles County,,
CA,"Primo Brands, Inc.",,Ventura County,,
CA,Boston Scientific Corporation,,Santa Clara County,,
CA,B&P Plastics DBA Advance Plastics,,San Diego County,,
CA,Blue Shield of California,,Alameda County,,
CA,Blue Shield of California _ Building C,,El Dorado County,,
CA,Blue Shield of California _ Building B,,El Dorado County,,
CA,Blue Shield of California,,Los Angeles County,,
CA,Blue Shield of California,,Los Angeles County,,
CA,Blue Shield of California _ Building A,,Sacramento County,,
CA,Blue Shield of California _ Building B,,Sacramento County,,
CA,Blue Shield of California,,San Diego County,,
CA,Blue Shield of California,,San Joaquin County,,
CA,Blue Shield of California,,Shasta County,,
CA,SambaNova Systems,,Santa Clara County,,
CA,YMCA of San Diego County,,San Diego County,,
CA,"Bronco Wine Company, Bivio Transport and Logistics
Company, LLC an WC Ag Services, Inc.",,Stanislaus County,,
CA,"Barrel Ten Quarter Circle, Inc.",,Napa County,,
CA,"Spreckels Sugar Company, Inc.",,Imperial County,,
CA,Kaiser Foundation Hospitals - 94612,,Alameda County,,
CA,Kaiser Foundation Hospitals - 94588,,Alameda County,,
CA,Kaiser Foundation Hospitals - 94612,,Alameda County,,
CA,Kaiser Foundation Hospitals - 90706,,Los Angeles County,,
CA,Kaiser Foundation Hospitals 90027,,Los Angeles County,,
CA,Kaiser Foundation Hospitals - 90034,,Los Angeles County,,
CA,Kaiser Foundation Hospitals - 90242,,Los Angeles County,,
CA,Kaiser Foundation Hospitals - 90242,,Los Angeles County,,
CA,Kaiser Foundation Hospitals - 91188,,Los Angeles County,,
CA,Kaiser Foundation Hospitals - 91101,,Los Angeles County,,
CA,Kaiser Foundation Hospitals - 91101,,Los Angeles County,,
CA,Kaiser Foundation Hospitals - 91367,,Los Angeles County,,
CA,Kaiser Foundation Hospitals - 94589,,Solano County,,
CA,"MMCI Acquisition, LLC dba Mortech Manufacturing Company",,Los Angeles County,,
CA,"TransitAmerica Services, Inc.",,San Bernardino County,,
CA,RTX_2022,,Los Angeles County,,
CA,RTX _2000 Building E01,,Los Angeles County,,
CA,RTX _ 2006 Building E04,,Los Angeles County,,
CA,Metropolitan Animal Specialty Hospital - 6565,,Los Angeles County,,
CA,Metropolitan Animal Specialty Hospital - 1120,,Los Angeles County,,
CA,Metropolitan Animal Specialty Hospital - 1122,,Los Angeles County,,
CA,Metropolitan Animal Specialty Hospital - 6567 - 6585,,Los Angeles County,,
CA,Metropolitan Animal Specialty Hospital - 6611,,Los Angeles County,,
CA,"Primo Brands, Inc. - 4500",,Los Angeles County,,
CA,"Primo Brands, Inc. - 1449",,Los Angeles County,,
CA,Centene Management Company,,Los Angeles County,,
CA,Raytheon,,Los Angeles County,,
CA,The Model Z Modular LLC,,Los Angeles County,,
CA,PULAU Corporation - 1308,,San Bernardino County,,
CA,PULAU Corporation - 650A,,San Bernardino County,,
CA,PULAU Corporation - 820,,San Bernardino County,,
CA,PULAU Corporation - 6222,,San Bernardino County,,
CA,PULAU Corporation - GMDT,,San Bernardino County,,
CA,PULAU Corporation - 827,,San Bernardino County,,
CA,PULAU Corporation - 863,,San Bernardino County,,
CA,PULAU Corporation - 891,,San Bernardino County,,
CA,"Building Robotics, Inc.",,Alameda County,,
CA,MV Transportation 4512,,Monterey County,,
CA,MV Transportation 4499,,Monterey County,,
CA,T. Marzetti,,Santa Clara County,,
CA,"Primo Brands, Inc.",,Santa Clara County,,
CA,Cardinal,,San Bernardino County,,
CA,CJ Logistics America,,Riverside County,,
CA,MV Transportation - 3990,,Santa Clara County,,
CA,MV Transportation - 2240,,Santa Clara County,,
CA,MV Transportation - 13550,,Santa Clara County,,
CA,"NetApp, Inc.",,Santa Clara County,,
CA,Thermo Fisher Scientific,,Los Angeles County,,
CA,Kaiser Foundation Hospitals 1600,,Placer County,,
CA,Kaiser Foundation Hospitals 1660,,Placer County,,
CA,Kaiser Foundation Hospitals 2025,,Sacramento County,,
CA,Kaiser Foundation Hospitals 401,,Sonoma County,,
CA,Sky Zone,,Orange County,,
CA,"Newark Group, Inc.",,Los Angeles County,,
CA,Van's Corporate Headquarters,,Orange County,,
CA,"GXO Logistics Supply Chain, Inc.",,San Bernardino County,,
CA,4670 Unitek Learning Education Group Corp.,,Alameda County,,
CA,21615 Unitek Learning Education Group Corp.,,Alameda County,,
CA,1401 Unitek Learning Education Group Corp.,,Contra Costa County,,
CA,333 Unitek Learning Education Group Corp.,,Kern County,,
CA,1401 Unitek Learning Education Group Corp.,,Orange County,,
CA,HUB Unitek Learning Education Group Corp.,,Orange County,,
CA,4330 Unitek Learning Education Group Corp.,,Sacramento County,,
CA,257 Unitek Learning Education Group Corp.,,San Mateo County,,
CA,6800 Unitek Learning Education Group Corp.,,Santa Clara County,,
CA,Sonoco,,Los Angeles County,,
CA,"NGM Biopharmaceuticals, Inc.",,San Mateo County,,
CA,DHL Supply Chain,,San Bernardino County,,
CA,23andMe,,San Francisco County,,
CA,Urban Alchemy,,San Francisco County,,
CA,Pride Industries,,Solano County,,
CA,St. Vincent's School for Boys,,Marin County,,
CA,Community Action Marin,,Marin County,,
CA,Primo Brands,,Alameda County,,
CA,"MemorialCare Long Beach Medical Center and Women's
Hospital Long Beach",,Los Angeles County,,
CA,Primo Brands,,Sacramento County,,
CA,Atria Wealth Solutions,,San Diego County,,
CA,Primo Brands,,San Francisco County,,
CA,"Center Point, Inc. (4001)",,Amador County,,
CA,"Center Point, Inc. (5905)",,Del Norte County,,
CA,"Center Point, Inc. (475-750)",,Lassen County,,
CA,"Center Point, Inc. (San Quentin)",,Marin County,,
CA,"Center Point, Inc. 100 Prison Rd.",,Sacramento County,,
CA,"Center Point, Inc. (300 Prison)",,Sacramento County,,
CA,"Center Point, Inc. (7707 Austin)",,San Joaquin County,,
CA,"Center Point, Inc. (2100)",,Solano County,,
CA,"Center Point, Inc. (1600)",,Sonoma County,,
CA,"Center Point, Inc. (5100)",,Tuolumne County,,
CA,Primo Brands,,Solano County,,
CA,"tkMomentum, Inc.",,Nevada County,,
CA,tkMomentum Inc. (251 Auburn),,Placer County,,
CA,"tkMomentum, Inc.",,Sacramento County,,
CA,Pliant Therapeutics,,San Mateo County,,
CA,"Ford, Walker, Haggerty & Behar, LLP (FWHB)",,Clark County,,
CA,"Ford, Walker, Haggerty & Behar, LLP (FWHB)",,Los Angeles County,,
CA,"(Remote Employees) Ford, Walker, Haggerty & Behar, LLP
(FWHB)",,Los Angeles County,,
CA,"Ford, Walker, Haggerty & Behar, LLP (FWHB)",,Orange County,,
CA,"Ford, Walker, Haggerty & Behar, LLP (FWHB)",,Riverside County,,
CA,"Ford, Walker, Haggerty & Behar, LLP (FWHB)",,San Diego County,,
CA,"Ford, Walker, Haggerty & Behar, LLP (FWHB)",,Santa Clara County,,
CA,Elijah House Foundation,,Butte County,,
CA,Elijah House Foundation,,Contra Costa County,,
CA,Elijah House Foundation,,Monterey County,,
CA,Anthony International,,Los Angeles County,,
CA,L.A. Turbine,,Los Angeles County,,
CA,SSB Manufacturing Company,,Riverside County,,
CA,Air Distribution Technologies,,Riverside County,,
CA,Surfair Mobility,,Dallas County,,
CA,"10x Genomics, Inc. (5500)",,Alameda County,,
CA,"10x Genomics, Inc. (6210)",,Alameda County,,
CA,"10x Genomics, Inc. (6230)",,Alameda County,,
CA,Chevron (100),,Contra Costa County,,
CA,Chevron (850),,Contra Costa County,,
CA,Chevron,,Kern County,,
CA,Chevron,,Los Angeles County,,
CA,Reyes Coca-Cola Bottling,,Los Angeles County,,
CA,"Thrifty Payless, Inc. (Rite Aide)",,Los Angeles County,,
CA,Downtown College Preparatory - Alum Rock Middle School,,Santa Clara County,,
CA,Downtown College Preparatory - Administrative Offices,,Santa Clara County,,
CA,Downtown College Preparatory - El Primero High School,,Santa Clara County,,
CA,Downtown College Preparatory - El Camino Middle School,,Santa Clara County,,
CA,Lamps Plus,,Los Angeles County,,
CA,Colosseum Athletics,,Los Angeles County,,
CA,"Insitro, Inc.",,San Mateo County,,
CA,RTX,,Los Angeles County,,
CA,Kaiser Foundation Hospitals,,Contra Costa County,,
CA,Kaiser Foundation Hospitals (1450),,Contra Costa County,,
CA,Kaiser Foundation Hospitals (1460),,Contra Costa County,,
CA,First Student,,Los Angeles County,,
CA,Wells Fargo - 1655,,Contra Costa County,,
CA,Wells Fargo -1755,,Contra Costa County,,
CA,Microsoft - 770,,Santa Clara County,,
CA,Microsoft - 3201,,Santa Clara County,,
CA,Microsoft - 1045,,Santa Clara County,,
CA,"Delicato Vineyards, LLC dba Delicato Family Wines",,Sonoma County,,
CA,"Lakeshore Learning Materials, LLC - 2695",,Los Angeles County,,
CA,"Lakeshore Leaning Materials, LLC - 2649",,Los Angeles County,,
CA,"Lakeshore Learning Materials, LLC - 20974",,Los Angeles County,,
CA,Lakeshore Learning Materials - 2915,,Los Angeles County,,
CA,"Lakeshore Learning Materials, LLC - 2161",,Los Angeles County,,
CA,Amazon (SJC11 Facility),,Santa Clara County,,
CA,Amazon (SJC14 Facility),,Santa Clara County,,
CA,Amazon (SJC31 Facility),,Santa Clara County,,
CA,Amazon (SJC32 Facility),,Santa Clara County,,
CA,UPS,,Yolo County,,
CA,"Niantic, Inc.",,San Francisco County,,
CA,Seasons 52,,Sacramento County,,
CA,"Tend Exchange Subsidiary LLC and Delaware Tender Staffing
LLC",,Los Angeles County,,
CA,"PMAB-5, LLC",,San Mateo County,,
CA,"L&T Precision, LLC",,San Diego County,,
CA,Chegg,,Santa Clara County,,
CA,Kaiser Foundation Hospitals,,Alameda County,,
CA,Kaiser Foundation Hospitals,,Alameda County,,
CA,Kaiser Foundation Hospitals,,Los Angeles County,,
CA,Eikon Therapeutics Inc.,,San Mateo County,,
CA,Allergan Aesthetics,,Orange County,,
CA,"Creative Stone Mfg. Inc., DBA Coronado Stone Products",,San Bernardino County,,
CA,Cruise LLC,,San Francisco County,,
CA,AAPC Lounge Services,,Los Angeles County,,
CA,NBCUniversal Media (Bldg. 1440),,Los Angeles County,,
CA,"NBCUniversal Media (Bldgs. 1280, 1320, 1360, and 4250)",,Los Angeles County,,
CA,Six Flags Entertainment Corporation,,Los Angeles County,,
CA,Six Flags Entertainment Corporation,,Orange County,,
CA,Six Flags Entertainment Corporation,,Solano County,,
CA,Hewlett Packard Enterprise Company (HPE),,Santa Clara County,,
CA,Advanced Pressure Technology,,Napa County,,
CA,Wells Fargo,,Contra Costa County,,
CA,"Pivot Bio, Inc.",,Alameda County,,
CA,LinkedIn Corporation,,San Francisco County,,
CA,LinkedIn Corporation,,Santa Barbara County,,
CA,LinkedIn Corporation,,Santa Clara County,,
CA,LinkedIn Corporation,,Santa Clara County,,
CA,"Liberty Residential Services, Inc. (2915)",,San Diego County,,
CA,"Liberty Residential Services, Inc. (1404)",,San Diego County,,
CA,"Liberty Residential Services, Inc.",,San Diego County,,
CA,Earl of Sandwich Tavern Restaurant,,Orange County,,
CA,"Genentech, Inc.",,San Mateo County,,
CA,Google - Borregas,,Santa Clara County,,
CA,Google - Bordeaux,,Santa Clara County,,
CA,Google - Borregas,,Santa Clara County,,
CA,Google - Moffett,,Santa Clara County,,
CA,"Memorial Care Long Beach Medical Center and Miller
Children's and Women's Hospital",,Los Angeles County,,
CA,"Reyes Coca-Cola Bottling, L.L.C.",,Monterey County,,
CA,Walmart,,San Mateo County,,
CA,Alticor Inc.,,Orange County,,
CA,"Central Valley Training Center, Inc.",,Fresno County,,
CA,Menzies Aviation,,Los Angeles County,,
CA,Microsoft - 1045,,Santa Clara County,,
CA,Microsoft - 445 & 455,,Santa Clara County,,
CA,"All-Rite Leasing, Inc.",,Orange County,,
CA,Cruise LLC,,San Francisco County,,
CA,JAI's Inc.,,Santa Clara County,,
CA,Kaiser Foundation Hospitals - Berkeley,,Alameda County,,
CA,Kaiser Foundation - Fremont,,Alameda County,,
CA,Kaiser Foundation Hospitals - Oakland,,Alameda County,,
CA,Kaiser Foundation Hospitals - Pleasanton,,Alameda County,,
CA,Kaiser Foundation Hospitals - Harbor City,,Los Angeles County,,
CA,Kaiser Foundation Hospitals - 74 N. Pasadena,,Los Angeles County,,
CA,Kaiser Foundation Hospitals - 393 E. Walnut,,Los Angeles County,,
CA,Kaiser Foundation Hospitals - 75 Fair Oaks Ave.,,Los Angeles County,,
CA,Kaiser Foundation Hospitals - 99 S Oakland Ave,,Los Angeles County,,
CA,Kaiser Foundation Hospitals - Yorba Linda,,Orange County,,
CA,Kaiser Foundation Hospitals - Irvine,,Orange County,,
CA,Kaiser Foundation Hospitals - Roseville,,Placer County,,
CA,Kaiser Foundation Hospitals - San Diego,,San Diego County,,
CA,Kaiser Foundation Hospitals - San Francisco,,San Francisco County,,
CA,Kaiser Foundation Hospitals - Vallejo,,Solano County,,
CA,Accelerate360 Distribution LLC,,San Bernardino County,,
CA,"GTM Wholesale Liquidators, Inc. dba GTM Discount General
Store",,San Diego County,,
CA,"GTM Wholesale Liquidators dba GTM Discount General Store -
Santee Store",,San Diego County,,
CA,"GTM Wholesale Liquidators, Inc. dba GTM Discount General
Store - Chula Vista Store",,San Diego County,,
CA,"GTM Wholesale Liquidators DBA Discount General Store -
Warehouse",,San Diego County,,
CA,Management & Training Corporation - Los Angeles Job Corps,,Los Angeles County,,
CA,"Swat Fame, Inc.",,Los Angeles County,,
CA,Harpoon Henry's Seafood Restaurant,,Orange County,,
CA,Mission Linen Supply,,San Bernardino County,,
CA,Inland Empire Job Corps Center,,San Bernardino County,,
CA,Management & Training Corporation - San Diego Job Corps,,San Diego County,,
CA,"Sapango Inc., dba Tre Posti",,Napa County,,
CA,Amtrak - Lancaster LCS,,Los Angeles County,,
CA,Amtrak - Los Angeles (LMK),,Los Angeles County,,
CA,Amtrak - Santa Fe Depot,,Los Angeles County,,
CA,Amtrak San Bernardino Downtown SNB,,San Bernardino County,,
CA,Amtrak - Stuart Mesa Mechanical Facility (OSD),,San Diego County,,
CA,Amtrak - Moorpark,,Ventura County,,
CA,"Michaels Stores Procurement, Inc.",,San Joaquin County,,
CA,Blue Diamond Growers,,Sacramento County,,
CA,Kaiser Foundation Hospitals,,Alameda County,,
CA,Kaiser Foundation Hospitals,,Alameda County,,
CA,Prothena Biosciences Inc,,San Mateo County,,
CA,Boston Scientific Corporation,,Santa Clara County,,
CA,"Career Systems Development Corporation - San Jose Job
Corps Center",,Santa Clara County,,
CA,Corteva Agriscience,,Contra Costa County,,
CA,Del Frisco's Double Eagle Steakhouse,,Los Angeles County,,
CA,"Frito-Lay, Inc.",,San Bernardino County,,
CA,"Gilead Sciences, Inc.",,San Diego County,,
CA,CVS Health,,San Joaquin County,,
CA,Renesas Electronics Corporation - San Jose Campus,,Santa Clara County,,
CA,Renesas Electronics Corporation - Milpitas Campus,,Santa Clara County,,
CA,Robert Kaufman Co.,,Los Angeles County,,
CA,"Loreto R. Sicam Jr, DMD, Inc.",,Alameda County,,
CA,"CRST Expedited, Inc. dba CRST The Transportation Solution,
Inc.",,Kern County,,
CA,"MemorialCare Long Beach Medical Center and Miller
Children's and Women's Hospital",,Los Angeles County,,
CA,"CRST Expedited, Inc. dba CRST The Transportation Solution,
Inc.",,Riverside County,,
CA,"CRST Expedited, Inc. dba CRST The Transportation Solution,
Inc.",,Riverside County,,
CA,Crothall Healthcare - Lakewood Regional Medical Center,,Los Angeles County,,
CA,Morrison Healthcare - Lakewood Regional Medical Center,,Los Angeles County,,
